,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_impurity_split,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
146,1.70840010643,0.00479998588562,0.554888173151,0.719605626462,10,1e-05,15,32,"{'min_samples_split': 32, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",88,0.580623854134,0.726226387896,0.620156887852,0.704703140935,0.563551316998,0.712531808237,0.483753295011,0.730958101347,0.526348821807,0.723608693896,0.0274925817743,0.000400018706227,0.0466312442759,0.00960063222942
147,1.73160004616,0.00459995269775,0.546253604148,0.700009428205,10,1e-05,15,42,"{'min_samples_split': 42, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",191,0.548706038289,0.702886086687,0.618327606279,0.684536859747,0.558705639047,0.690165858051,0.487280486413,0.726514814745,0.518241684394,0.695943521796,0.0569652682528,0.000489901382448,0.0438599878142,0.014585187847
148,1.75519995689,0.00460004806519,0.552381256043,0.693294998071,10,1e-05,15,52,"{'min_samples_split': 52, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",123,0.556884925036,0.6951892542,0.621121899288,0.676440097958,0.559164147863,0.68723995027,0.484009491703,0.717626554677,0.540723083516,0.689979133248,0.0089978174665,0.000799953945969,0.0438237291151,0.0136188037242
149,1.75020003319,0.00479998588562,0.55806650956,0.682288279469,10,1e-05,15,62,"{'min_samples_split': 62, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",58,0.556888826117,0.680752403764,0.622740018447,0.667879101419,0.575081045473,0.681591135934,0.491979592464,0.69910930574,0.543639683485,0.682109450486,0.00661511459167,0.000400018706227,0.0425429982924,0.00993426635417
150,1.73180003166,0.00479998588562,0.550461314646,0.675142616474,10,1e-05,15,72,"{'min_samples_split': 72, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",161,0.55568841188,0.676713925908,0.625842635774,0.666445596593,0.549846888889,0.668626086936,0.491055946486,0.698017298134,0.529867862856,0.6659101748,0.0257246383331,0.000748366450714,0.0439624505625,0.012075275282
151,1.70500001907,0.00459995269775,0.547866508852,0.664370290121,10,1e-05,15,82,"{'min_samples_split': 82, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",184,0.553643708872,0.672979923253,0.617273895196,0.658251008918,0.5493109603,0.66372355901,0.492889370261,0.667722359935,0.526209532983,0.659174599487,0.0296580688819,0.000489901382448,0.0408525137585,0.00548126298302
152,1.70640001297,0.00499997138977,0.547364782645,0.657887173332,10,1e-05,15,92,"{'min_samples_split': 92, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",188,0.546514993426,0.65105265844,0.617202562616,0.657047263531,0.551439163648,0.660283037363,0.492584979145,0.664517419567,0.529077927739,0.656535487758,0.0209819702175,0.000894468988891,0.0405713732282,0.00444844749923
153,1.68940000534,0.00539994239807,0.548937313635,0.652595599392,10,1e-05,15,102,"{'min_samples_split': 102, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 15}",179,0.547024197318,0.648476510771,0.620239213763,0.650383903903,0.556649586911,0.650874847107,0.492534549683,0.66300003452,0.528234167443,0.65024270066,0.0296823414543,0.000800013547504,0.0418504534452,0.00526512828329
154,1.75720000267,0.0058000087738,0.554728626045,0.69206866583,10,1e-05,21,2,"{'min_samples_split': 2, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",90,0.545136278409,0.696721233363,0.613457590835,0.673882215727,0.559635507382,0.687160393598,0.504347664247,0.713874996049,0.551065230612,0.688704490416,0.00435437370676,0.000979763819702,0.0349774994531,0.0131401537443
155,1.75820007324,0.00499997138977,0.553915853359,0.69206866583,10,1e-05,21,12,"{'min_samples_split': 12, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",103,0.545113096533,0.696721233363,0.613431559584,0.673882215727,0.556023575265,0.687160393598,0.50394840252,0.713874996049,0.551061963908,0.688704490416,0.00342924844307,0.000632485092998,0.0350120738556,0.0131401537443
